time,Ta_C,Tsp_base_C,Tsp_C,Ti_C,Phea_W,tariff_USD_per_kWh,error_C,integral_term,derivative_term,Kp,Ki,Kd,comfort_weight,energy_weight,response_weight
2026-04-02 08:00:00,21.25,39.0,39.0,21.25,14.25,0.12,17.75,0.0,1065.0,1.0,2.5,0.0,0.34,0.33,0.33
2026-04-02 08:01:00,21.25,39.0,39.0,21.8367796276097,14.25,0.12,17.1632203723903,0.0,-35.20677765658206,1.0,2.5,0.0,0.34,0.33,0.33
2026-04-02 08:02:00,21.25,39.0,39.0,22.412447767414072,14.25,0.12,16.587552232585928,0.0,-34.54008838826226,1.0,2.5,0.0,0.34,0.33,0.33
2026-04-02 08:03:00,21.25,39.0,39.0,22.97721483087841,14.25,0.12,16.02278516912159,0.0,-33.886023807860255,1.0,2.5,0.0,0.34,0.33,0.33
2026-04-02 08:04:00,21.25,39.0,39.0,23.53128724503446,14.25,0.12,15.46871275496554,0.0,-33.244344849362975,1.0,2.5,0.0,0.34,0.33,0.33
2026-04-02 08:05:00,21.25,39.0,39.0,24.074867527931204,14.25,0.12,14.925132472068796,0.0,-32.61481697380468,1.0,2.5,0.0,0.34,0.33,0.33
2026-04-02 08:06:00,21.25,39.0,39.0,24.608154362656908,14.25,0.12,14.391845637343092,0.0,-31.997210083542242,1.0,2.5,0.0,0.34,0.33,0.33
2026-04-02 08:07:00,21.25,39.0,39.0,25.131342669959405,14.25,0.12,13.868657330040595,0.0,-31.391298438149846,1.0,2.5,0.0,0.34,0.33,0.33
2026-04-02 08:08:00,21.25,39.0,39.0,25.644623679491254,13.911850333863278,0.12,13.355376320508746,0.22258960534181244,-30.796860571910898,1.0,2.5,0.0,0.34,0.33,0.33
2026-04-02 08:09:00,21.25,39.0,39.0,26.134260835834024,13.95828564269409,0.12,12.865739164165976,0.4370185914112454,-29.378229380566196,1.0,2.5,0.0,0.34,0.33,0.33
2026-04-02 08:10:00,21.25,39.0,39.0,26.616538122834367,13.991985933908982,0.12,12.383461877165633,0.6434096226973393,-28.9366372200206,1.0,2.5,0.0,0.4,0.3,0.3
2026-04-02 08:11:00,21.25,39.0,39.0,27.09107051343402,14.013658938582912,0.12,11.908929486565981,0.8418917808067723,-28.471943435979128,1.0,2.5,0.0,0.4,0.3,0.3
2026-04-02 08:12:00,21.25,39.0,39.0,27.557509414206102,14.023990478885574,0.12,11.442490585793898,1.0325999572366706,-27.98633404632497,1.0,2.5,0.0,0.4,0.3,0.3
2026-04-02 08:13:00,21.25,39.0,39.0,28.01554107327933,14.023644608425709,0.12,10.98445892672067,1.2156742726820151,-27.481899544393684,1.0,2.5,0.0,0.4,0.3,0.3
2026-04-02 08:14:00,21.25,39.0,39.0,28.464885024189417,14.013263781507728,0.12,10.535114975810583,1.3912595222788582,-26.960637054605243,1.0,2.5,0.0,0.4,0.3,0.3
2026-04-02 08:15:00,21.25,39.0,39.0,28.905292566167912,13.993469049272237,0.12,10.094707433832088,1.5595046461760598,-26.42445251870967,1.0,2.5,0.0,0.4,0.3,0.3
